SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

    14.27       1.02    0.00496    0.0623    0.0441 0.2169    0.0182   71.70    2.71  202.72   0.16  147.52   0.14  -0.0419   0.0049      0.118    1.94345 -0.0245  0.00528  0.00525       1447.3       1579.3    -7.9     -8.    501    641   -0.0197  0.0114    -0.011  0.0113    0.0384  0.0102    0.0421  0.0104    79     0    50     2    0.0141   2.0
    15.69      0.975    0.00468     0.061    0.0431 0.2447    0.0215   71.70    2.88  202.72   0.21  147.52   0.18  -0.0283    0.004      0.143    1.99031  0.0271  0.00522  0.00519       1531.9       1699.2   -7.96   -8.08    585    777   -0.0233  0.0136   -0.0385  0.0143    0.0699  0.0142    0.0309  0.0111    85     0    50     2    0.0202   2.0
    17.26      0.958     0.0038    0.0506    0.0358 0.3159    0.0155   72.15    1.70  202.58   0.18  147.56   0.15  -0.0279   0.0034      0.123    2.03830   0.046  0.00431  0.00429       1586.1       1826.4     -8.   -8.15    641    941   0.00292  0.0108   -0.0323  0.0114     0.055  0.0109    0.0251 0.00906    89     0    10     0   9.70E-4   2.0
    18.99      0.925    0.00365    0.0503    0.0355 0.3404    0.0065   74.18    0.67  202.80   0.09  147.50   0.07  -0.0558   0.0029     0.0514    2.08745  0.0852  0.00429  0.00427        1688.       1947.4   -8.07   -8.22    749   1125    0.0122 0.00476  -0.00372 0.00475    0.0231 0.00406    0.0111 0.00395    95     0    10     0   3.37E-4   2.0
    20.89        0.8    0.00401    0.0584    0.0413 0.3253    0.0048   73.65    0.51  202.90   0.07  147.34   0.05   -0.078   0.0053     0.0677    2.13779   0.242  0.00545  0.00543       1846.4       2077.6   -8.17   -8.29    931   1369    0.0064 0.00346    0.0037 0.00346    0.0187 0.00313   0.00404 0.00289   106     0    10     0   6.36E-4   2.0
    22.97      0.619    0.00395    0.0606    0.0429 0.3105    0.0048   71.42    0.53  202.73   0.08  147.30   0.06  -0.0706   0.0034      0.048    2.18934    0.52  0.00694  0.00689       1998.7       2186.7   -8.25   -8.35   1147   1649  -0.00832 0.00331   0.00815 0.00333     0.014 0.00283    0.0133 0.00284   118     0    10     0   3.47E-4   2.0
    25.27      0.435    0.00288    0.0466     0.033 0.3031    0.0042   70.45    0.47  202.68   0.07  147.12   0.06   -0.054   0.0021     0.0387    2.24213   0.904  0.00721  0.00716       2128.9       2288.1   -8.32    -8.4   1397   2009   -0.0156 0.00274  -2.86E-4 0.00268   0.00445  0.0022    0.0167 0.00229   131     0    10     0   2.38E-5   2.0
    27.80      0.301    0.00177      0.03    0.0212 0.3031    0.0042   70.25    0.47  202.36   0.08  147.14   0.06  -0.0301   0.0016     0.0515    2.29620     1.3  0.00639  0.00635       2232.6       2373.8   -8.37   -8.44   1683   2425   -0.0133 0.00286    0.0016 0.00279   0.00261 0.00273   0.00561 0.00275   144     0    10     0   2.45E-4   2.0
    30.58      0.223    0.00162    0.0286    0.0202 0.3208    0.0057   71.06    0.62  201.82   0.12  147.28   0.10  -0.0178   0.0012     0.0666    2.35157    1.63   0.0079  0.00785       2312.3       2456.2   -8.41   -8.48   1987   2941  -0.00307 0.00421   0.00131 0.00422    0.0102 0.00382     0.021 0.00403   156     0    18     0   0.00121   2.0
    33.64      0.179    0.00178    0.0327    0.0231 0.3448    0.0100   71.06    1.01  201.82   0.24  147.28   0.19 -0.00925   7.3E-4     0.0784    2.40827    1.87   0.0109   0.0107       2379.3       2543.8   -8.44   -8.51   2323   3569   -0.0212  0.0076   0.00627 0.00746    0.0239 0.00732    0.0149 0.00721   168     0    50     2   0.00964   2.0
    37.00      0.148    0.00167     0.032    0.0226 0.3448    0.0087   71.06    0.89  201.82   0.23  147.28   0.18 -0.00819   9.4E-4      0.115    2.46635    2.07   0.0123   0.0121       2457.4       2637.6   -8.48   -8.55   2813   4293   0.00483 0.00666  -0.00626  0.0067   0.00386 0.00662   0.00712 0.00669   185     0    50     2    0.0125   2.0
    40.70      0.125    0.00155    0.0314    0.0222 0.3448    0.0184   71.06    1.87  201.58   0.53  147.68   0.42 -0.00385   8.5E-4       0.22    2.52582    2.26   0.0136   0.0134        2540.        2737.   -8.51   -8.59   3417   5193   -0.0135  0.0142   -0.0252   0.015   -0.0675  0.0197   -0.0159  0.0135   204     0    50     2   0.00231   2.0
    44.77      0.113    0.00136    0.0297     0.021 0.2577    0.0131   49.45    1.68  202.52   0.35  144.30   0.34 -0.00485   6.7E-4      0.138    2.58673    2.37   0.0132    0.013       2690.2       2845.1   -8.57   -8.64   4677   6293   -0.0128 0.00894   0.00764 0.00886    0.0078 0.00878   -0.0116 0.00889   240     0    50     2   0.00309   2.0
    49.25     0.0735    0.00124    0.0303    0.0214 0.0698    0.0246   58.69   10.41  202.30   0.64  143.90   0.62 -0.00272   3.5E-4      0.127    2.64910    2.83   0.0185   0.0182        2912.       2948.2   -8.66   -8.67   7093   7637   -0.0159  0.0131   -0.0265  0.0135   -0.0129   0.013    0.0162  0.0132   297     0    50     2   0.00195   2.0
    54.17     0.0631    0.00114    0.0291    0.0206 0.0947    0.0301   58.69    9.54  202.69   0.87  144.55   0.84 -0.00175   4.5E-4      0.258    2.71298      3.   0.0199   0.0195       2997.6       3044.1   -8.69   -8.71   8341   9233    0.0314  0.0183   0.00186  0.0165    0.0252  0.0175    0.0288  0.0179   323     0    50     2   0.00522   2.0
    59.59     0.0639    0.00134    0.0344    0.0243 0.2086    0.0158   58.69    2.43  202.33   0.56  144.76   0.51 -0.00317   4.1E-4      0.128    2.77840    2.99   0.0229   0.0225       3029.5       3137.2    -8.7   -8.74   8827  11165   0.00547 0.00996  -0.00645 0.00999  -0.00581 0.00965    0.0444  0.0112   331     0    50     2   0.00267   2.0
    65.55     0.0436    9.86E-4    0.0266    0.0188 0.2086    0.0167   58.69    2.57  202.45   0.65  144.96   0.60 -0.00201   2.1E-4      0.104    2.84540     3.4   0.0249   0.0243       3127.4       3217.1   -8.74   -8.77  10689  13509    0.0201  0.0107   0.00549  0.0105    0.0146  0.0106   4.17E-4  0.0105   364     0    50     2   0.00247   2.0
    72.10     0.0256    9.51E-4    0.0276    0.0195 0.1350    0.0282   69.15    6.42  204.00   1.14  147.50   1.05 -0.00114   2.9E-4      0.252    2.91401    3.98   0.0412   0.0397       3244.6       3289.1   -8.78   -8.79  14117  16321    0.0246  0.0168    0.0914  0.0278  -0.00401  0.0156  -0.00803  0.0157   420     0    50     2   0.00227   2.0
    79.32     0.0226    9.01E-4    0.0268     0.019 0.2004    0.0298   68.83    4.75  201.16   1.42  149.58   1.25 -8.61E-4   1.6E-4       0.18    2.98428    4.11   0.0441   0.0424       3285.2       3346.4   -8.79   -8.81  15803  19789    0.0124  0.0187    0.0306  0.0194    -0.023  0.0189   -0.0284  0.0192   443     0    24     0   0.00116   2.0
    87.25     0.0144    8.43E-4    0.0265    0.0188 0.1722    0.0378   56.85    6.88  201.20   1.87  149.68   1.77 -6.01E-4   1.4E-4      0.225    3.05624    4.61   0.0657   0.0619       3354.6       3396.5   -8.81   -8.83  19791  23929     0.035   0.024    0.0273  0.0235    0.0159  0.0229   -0.0093  0.0228   496     0    16     0   6.38E-4   2.0
    95.97    0.00762    8.00E-4    0.0264    0.0187 0.1722    0.0632   56.85   11.52  204.11   3.45  147.78   3.26 -3.09E-4    INDEF      INDEF    3.12994     5.3     0.12    0.108       3401.2       3436.6   -8.83   -8.84  23957  28913   -0.0204  0.0414   -0.0462  0.0531    0.0222  0.0419   -0.0461   0.053   546     0    17     0   0.00101   2.0
