SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

    11.27       1.53    0.00444    0.0482    0.0341 0.2866    0.0071  -89.68    0.83  405.96   0.05  236.71   0.04   -0.116   0.0059     0.0507    1.83222  -0.464  0.00315  0.00314       751.62       911.91   -7.19    -7.4    283    401  -0.00347 0.00487   0.00193 0.00489   5.64E-4 0.00485   0.00249 0.00488    59     0    10     0   9.71E-4   2.0
    12.40       1.41    0.00435    0.0495     0.035 0.2888    0.0090   88.30    1.05  405.63   0.08  236.75   0.06  -0.0807   0.0051     0.0629    1.87640  -0.371  0.00336  0.00335        839.5       1021.1   -7.31   -7.52    343    489  -0.00973 0.00605  -0.00809 0.00606   -0.0131 0.00584  -0.00185  0.0058    65     0    10     0   8.35E-5   2.0
    13.64       1.32    0.00453     0.054    0.0382 0.3004    0.0097   88.10    1.10  405.55   0.09  236.70   0.07  -0.0695    0.005      0.072    1.92165  -0.299  0.00374  0.00373       931.81       1140.2   -7.42   -7.64    411    593   -0.0138 0.00666  -0.00799 0.00661  -0.00658 0.00654  -0.00256 0.00653    71     0    10     0   2.32E-4   2.0
    15.00       1.24    0.00433    0.0537     0.038 0.3229    0.0102   86.74    1.09  405.32   0.11  236.73   0.08  -0.0553   0.0044     0.0786    1.96799  -0.236  0.00379  0.00378       1018.5       1266.4   -7.52   -7.76    479    709   -0.0193  0.0073  -0.00314 0.00711   -0.0014 0.00701   -0.0111 0.00705    77     0    20     0   1.76E-4   2.0
    16.50        1.2    0.00423    0.0538    0.0381 0.3695    0.0093   86.74    0.90  405.23   0.12  236.66   0.08  -0.0501   0.0041     0.0823    2.01545    -0.2  0.00383  0.00381       1091.5       1422.7    -7.6   -7.88    539    861  -5.59E-4 0.00729    0.0051 0.00729   0.00322 0.00727  -0.00223 0.00728    81     0    10     0   0.00218   2.0
    18.15       1.15     0.0046    0.0603    0.0426 0.4014    0.0116   86.74    1.05  405.23   0.17  236.66   0.11  -0.0376   0.0045      0.119    2.06404  -0.151  0.00435  0.00434       1185.5       1603.1   -7.68   -8.01    619   1041    0.0126 0.00924    0.0247 0.00961   0.00501 0.00905     0.009 0.00916    86     0    19     0   0.00276   2.0
    19.97       1.13    0.00522      0.07    0.0495 0.4542    0.0114   86.74    0.95  405.06   0.20  236.67   0.12  -0.0357   0.0043      0.121    2.11382  -0.134  0.00502  0.00499       1252.3       1802.4   -7.74   -8.14    677   1245    0.0157 0.00981    0.0347  0.0105  -0.00723 0.00891    0.0335 0.00978    90     0    10     0    0.0024   2.0
    21.96       1.11    0.00584    0.0804    0.0569 0.4960    0.0149   84.00    1.19  406.01   0.31  236.47   0.18  -0.0254   0.0057      0.224    2.16479  -0.116  0.00571  0.00568       1347.8        2060.   -7.82   -8.28    761   1513    0.0676  0.0201   0.00599  0.0131   -0.0352  0.0135    0.0605  0.0174    95     0    31     0   0.00324   2.0
    24.16       1.09    0.00534    0.0756    0.0534 0.5300    0.0095   81.17    0.73  406.32   0.23  236.31   0.13  -0.0308   0.0042      0.138    2.21699 -0.0907  0.00535  0.00532       1455.5       2346.8   -7.91   -8.43    857   1829     0.056  0.0115   0.00485 0.00853   -0.0369 0.00845    0.0361 0.00838   100     0    10     0   0.00152   2.0
    26.57       1.03    0.00434    0.0638    0.0451 0.5449    0.0067   79.11    0.51  405.85   0.18  236.45   0.11  -0.0312   0.0034      0.109    2.27045 -0.0329  0.00458  0.00456       1612.9       2677.6   -8.02   -8.57   1005   2225    0.0153 0.00753   0.00491 0.00727   -0.0298 0.00732    0.0138 0.00672   108     0    10     0   9.06E-4   2.0
    29.23      0.958     0.0045    0.0691    0.0489 0.5448    0.0089   77.00    0.67  405.23   0.26  236.56   0.16  -0.0222   0.0034      0.154    2.32520  0.0462  0.00511  0.00509        1829.       3030.4   -8.16    -8.7   1223   2701   0.00227 0.00938   -0.0343  0.0107   -0.0193  0.0094   -0.0218 0.00957   118     0    10     0   2.52E-4   2.0
    32.15      0.809    0.00472    0.0863     0.061 0.3001    0.0113   85.72    1.28  406.23   0.25  235.30   0.19  -0.0258   0.0028      0.109    2.38127   0.231  0.00636  0.00632       2753.6       3425.2    -8.6   -8.84   2277   3249    0.0361 0.00821   -0.0292  0.0079   -0.0038 0.00721   0.00315 0.00723   167     0    14     0   0.00431   2.0
    35.37      0.767    0.00376    0.0714    0.0505 0.3262    0.0100  -87.18    1.06  408.21   0.25  236.04   0.19  -0.0204   0.0024      0.116    2.43869   0.288  0.00534  0.00532       3041.9       3867.7   -8.71   -8.97   2647   3937   -0.0112 0.00725   -0.0242 0.00767    0.0137 0.00691   -0.0281  0.0075   180     0    13     0   0.00188   2.0
    38.91      0.733    0.00426    0.0833    0.0589 0.3678    0.0085  -89.01    0.82  409.75   0.25  235.88   0.18  -0.0232   0.0021       0.09    2.49749   0.337  0.00633  0.00629       3306.6       4335.7    -8.8   -9.09   3003   4741   -0.0254 0.00648   -0.0302 0.00665    0.0183 0.00589   -0.0236 0.00606   191     0    10     0   4.54E-4   2.0
    42.80      0.641    0.00417    0.0859    0.0608 0.3592    0.0121  -89.01    1.19  409.43   0.39  235.17   0.28  -0.0146   0.0019      0.132    2.55772   0.482  0.00709  0.00704       3778.4       4855.2   -8.94   -9.22   3693   5753  -0.00425 0.00865   -0.0553  0.0113    0.0267 0.00877     0.037 0.00942   212     0    10     0   0.00271   2.0
    47.08      0.606    0.00481     0.103    0.0728 0.3764    0.0119  -84.81    1.13  406.65   0.43  233.64   0.30  -0.0152   0.0019      0.125    2.61939   0.544  0.00865  0.00859        4179.       5407.4   -9.05   -9.33   4339   6969  -0.00998 0.00952   -0.0169 0.00969    -0.022  0.0097   1.43E-4 0.00935   229     0    11     0   0.00517   2.0
    51.78      0.566    0.00461     0.102    0.0719 0.4175    0.0130  -84.81    1.15  404.93   0.55  233.48   0.37  -0.0113   0.0018      0.162    2.68256   0.618  0.00889  0.00882       4514.7       5981.7   -9.14   -9.44   4913   8413    -0.035  0.0123   -0.0155  0.0112   -0.0486   0.013   -0.0172  0.0108   243     0    10     0   0.00317   2.0
    56.96      0.579     0.0071     0.159     0.112 0.4782    0.0146  -87.80    1.19  401.74   0.75  233.58   0.46  -0.0125    0.002      0.157    2.74724   0.593   0.0134   0.0132       4737.1       6624.8   -9.19   -9.55   5311  10185    0.0219  0.0144   -0.0262  0.0145   -0.0656  0.0168   -0.0144  0.0135   251     0    19     0   0.00606   2.0
    62.66      0.518    0.00467      0.11    0.0779 0.4711    0.0088   89.30    0.72  399.78   0.49  234.95   0.30  -0.0126   0.0015      0.117    2.81349   0.714  0.00984  0.00975       5407.3       7305.3   -9.33   -9.66   6537  12353    0.0376 0.00923   0.00128 0.00807   -0.0326 0.00871  -0.00614 0.00788   278     0    10     0   0.00157   2.0
    68.92      0.427    0.00446     0.112    0.0793 0.4388    0.0096  -89.82    0.83  401.54   0.56  236.91   0.36  -0.0106   0.0011      0.107    2.88133   0.923   0.0114   0.0113        6276.       8012.8   -9.49   -9.76   8373  14913   -0.0347 0.00892   -0.0418 0.00923    -0.032  0.0082   -0.0458 0.00892   317     0    18     0   0.00446   2.0
    75.82      0.375    0.00346    0.0902    0.0638 0.4644    0.0087   87.97    0.72  401.54   0.58  236.91   0.36 -0.00773   8.8E-4      0.114    2.95081    1.07   0.0101  0.00999        6796.       8985.1   -9.58   -9.88   9669  18065   0.00313 0.00804     0.036 0.00898   -0.0371  0.0082   -0.0598 0.00978   339     0    50     2    0.0132   2.0
    83.40      0.317    0.00403      0.11    0.0779 0.4644    0.0122   87.97    1.01  401.54   0.90  236.91   0.56 -0.00526    0.001      0.192    3.02197    1.25   0.0139   0.0137       7504.2       10045.   -9.69    -10.  11705  21853   -0.0672  0.0169  -2.87E-4  0.0109   -0.0149  0.0102   -0.0937  0.0205   373     0    50     2    0.0445   2.0
    91.74      0.362    0.00325    0.0877     0.062 0.5617    0.0052   87.14    0.39  409.64   0.51  236.99   0.28  -0.0082   7.7E-4     0.0941    3.09484     1.1   0.0098  0.00971       7495.1       10695.   -9.69   -10.1  11599  26429   0.00471 0.00617   0.00381 0.00608   -0.0365 0.00638   -0.0417 0.00665   364     0    15     0   0.00397   2.0
