SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

     5.78       1.39    0.00395    0.0321    0.0227 0.2049    0.0080  -87.89    1.28  405.56   0.03  246.50   0.02   -0.203   0.0103     0.0508    1.55075  -0.361  0.00308  0.00307       167.02       190.02   -5.56    -5.7     83    101   -0.0171  0.0039  -0.00383 0.00372  -0.00269 0.00375  -0.00226 0.00366    33     0    10     0   7.25E-4   2.0
     6.36       1.29    0.00404    0.0338    0.0239 0.2202    0.0085  -86.51    1.24  405.56   0.03  246.50   0.03   -0.175   0.0117     0.0668    1.58814  -0.278   0.0034  0.00339       183.19       223.47   -5.66   -5.87     95    129   -0.0205 0.00391  -0.00624  0.0037   0.00207 0.00359  -0.00357 0.00361    35     0    10     0   1.42E-4   2.0
     7.00       1.21    0.00475    0.0414    0.0293 0.2489    0.0097  -85.16    1.29  405.56   0.04  246.47   0.04   -0.157   0.0101     0.0642    1.62644  -0.203  0.00428  0.00426       205.94       241.12   -5.78   -5.96    113    145   -0.0234 0.00461   -0.0132 0.00443    0.0109 0.00401   9.01E-4 0.00394    38     0    10     0   2.39E-4   2.0
     7.70       1.11     0.0049    0.0444    0.0314 0.2685    0.0102  -85.24    1.27  405.58   0.05  246.45   0.04   -0.135   0.0088     0.0653    1.66566  -0.116  0.00479  0.00477       234.21       281.13   -5.92   -6.12    137    185   -0.0232 0.00508   -0.0185   0.005      0.01  0.0046    0.0014 0.00457    41     0    10     0   4.83E-5   2.0
     8.47       1.01    0.00455    0.0431    0.0305 0.2722    0.0098  -85.88    1.20  405.55   0.06  246.39   0.04   -0.118   0.0077     0.0652    1.70582 -0.0139  0.00488  0.00486       265.69       313.63   -6.06   -6.24    167    221    -0.013 0.00534   -0.0222 0.00547   0.00725 0.00515   0.00335 0.00514    45     0    10     0   6.13E-4   2.0
     9.31      0.924    0.00406    0.0402    0.0284 0.2841    0.0100  -87.53    1.18  405.53   0.06  246.32   0.05  -0.0919   0.0058     0.0633    1.74696  0.0861  0.00478  0.00476       292.98       359.28   -6.17   -6.39    195    277   -0.0137  0.0064   -0.0107 0.00639   0.00624 0.00622   0.00624 0.00624    49     0    10     0   5.73E-4   2.0
    10.25      0.838    0.00289    0.0301    0.0213 0.2806    0.0085  -89.04    1.01  405.33   0.06  246.28   0.05  -0.0701   0.0042     0.0595    1.78908   0.192  0.00376  0.00374       333.25        401.7   -6.31   -6.51    241    333  -0.00784 0.00571  -4.25E-4 0.00571   -0.0047 0.00566   1.86E-4 0.00567    54     0    10     0   1.02E-4   2.0
    11.27      0.759    0.00267    0.0292    0.0207 0.2639    0.0093   89.60    1.17  405.12   0.07  246.23   0.05  -0.0546   0.0038     0.0693    1.83222   0.299  0.00382  0.00381       375.84       448.59   -6.44   -6.63    295    401   0.00476 0.00619   0.00275 0.00622   -0.0142 0.00596    0.0018 0.00592    60     0    10     0   1.59E-4   2.0
    12.40      0.701    0.00303    0.0348    0.0246 0.2617    0.0148  -89.17    1.87  404.69   0.12  246.17   0.10  -0.0355    0.008      0.224    1.87640   0.386  0.00471  0.00469        425.2       504.26   -6.57   -6.76    363    489  -0.00327  0.0097    0.0148  0.0103    -0.033  0.0113   -0.0125 0.00909    66     0    10     0   1.59E-4   2.0
    13.64      0.663    0.00519    0.0623    0.0441 0.2903    0.0248  -89.17    2.91  404.36   0.23  246.07   0.18  -0.0314   0.0044      0.141    1.92165   0.446  0.00854  0.00847       459.62       565.65   -6.66   -6.88    413    593  -0.00708  0.0173   -0.0194  0.0174  -7.67E-5  0.0172   0.00355  0.0172    72     0    12     0   0.00241   2.0
    15.00       0.62     0.0028    0.0352    0.0249 0.2903    0.0140   87.38    1.64  404.87   0.14  246.15   0.11  -0.0272   0.0028      0.105    1.96799    0.52  0.00492  0.00489       514.77       629.36   -6.78     -7.    499    709   -0.0215 0.00939    0.0242 0.00943    -0.014 0.00873    -0.022 0.00889    79     0    20     0   3.91E-5   2.0
    16.50      0.595    0.00255    0.0331    0.0234 0.3264    0.0122   83.50    1.29  405.19   0.14  245.98   0.11  -0.0246   0.0028      0.112    2.01545   0.563  0.00466  0.00464       562.08       708.77   -6.87   -7.13    577    861   0.00201  0.0087    0.0196 0.00898   -0.0253 0.00854   -0.0148 0.00825    84     0    14     0   0.00135   2.0
    18.15      0.566    0.00343    0.0463    0.0328 0.3500    0.0181   83.50    1.83  405.19   0.24  245.98   0.18  -0.0173   0.0032      0.184    2.06404   0.618  0.00661  0.00657       616.92       800.56   -6.98   -7.26    671   1041    0.0576  0.0157    0.0434   0.014   -0.0368  0.0128   0.00279  0.0109    91     0    50     2    0.0152   2.0
    19.97      0.579    0.00407    0.0546    0.0386 0.4520    0.0242   83.50    2.03  405.19   0.42  245.98   0.27   -0.012    0.003       0.25    2.11382   0.592  0.00765   0.0076        627.1       904.33   -6.99   -7.39    689   1245     0.102  0.0314    0.0554  0.0229   -0.0364  0.0197     0.026  0.0188    90     0    50     2    0.0169   2.0
    21.96      0.584     0.0045    0.0613    0.0434 0.5066    0.0175   83.50    1.37  405.16   0.37  245.69   0.22  -0.0162   0.0034      0.211    2.16479   0.584  0.00839  0.00833       660.66       1041.8   -7.05   -7.54    747   1513    0.0923  0.0243    0.0287  0.0158   -0.0368  0.0152    0.0475  0.0166    93     0    50     2    0.0081   2.0
    24.16      0.561    0.00363    0.0514    0.0363 0.5277    0.0134   82.24    1.03  405.29   0.32  245.57   0.19   -0.015   0.0027      0.181    2.21699   0.628  0.00706  0.00701       726.78       1197.7   -7.15    -7.7    861   1829    0.0827  0.0189    0.0189  0.0119   -0.0318  0.0113    0.0512  0.0134   100     0    10     0   0.00234   2.0
    26.57      0.544    0.00269    0.0391    0.0277 0.5583    0.0085   80.34    0.64  404.41   0.24  245.90   0.13  -0.0148   0.0024      0.163    2.27045    0.66  0.00537  0.00535       794.94       1379.7   -7.25   -7.85    983   2225    0.0308  0.0104    0.0181 0.00949   -0.0428  0.0104    0.0233 0.00859   106     0    10     0   0.00142   2.0
